extrusion,layer_width,layer_height,nn_speed,formula_speed
3,42,12.273611,93,103
3,42,12.241111,93,104
3,42,12.208611,93,104
3,42,12.176111,93,104
3,42,12.143611,94,105
3,42,12.111111,94,105
3,42,12.078611,94,105
3,42,12.046111,94,105
3,42,12.013611,94,106
3,42,11.981111,95,106
3,42,11.948611,95,106
3,42,11.916111,95,106
3,42,11.883611,95,107
3,42,11.851111,95,107
3,42,11.818611,96,107
3,42,11.786111,96,107
3,42,11.753611,96,108
3,42,11.721111,96,108
3,42,11.688611,96,108
3,42,11.656111,97,109
3,42,11.623611,97,109
3,42,11.591111,97,109
3,42,11.558611,97,109
3,42,11.526111,98,110
3,42,11.493611,98,110
3,42,11.461111,98,110
3,42,11.428611,98,111
3,42,11.396111,98,111
3,42,11.363611,99,111
3,42,11.331111,99,112
3,42,11.298611,99,112
3,42,11.266111,99,112
3,42,11.233611,99,112
3,42,11.201111,100,113
3,42,11.168611,100,113
3,42,11.136111,100,113
3,42,11.103611,100,114
3,42,11.071111,100,114
3,42,11.038611,101,114
3,42,11.006111,101,115
3,42,10.973611,101,115
3,42,10.941111,101,115
3,42,10.908611,102,116
3,42,10.876111,102,116
3,42,10.843611,102,116
3,42,10.811111,102,117
3,42,10.778611,102,117
3,42,10.746111,103,117
3,42,10.713611,103,118
3,42,10.681111,103,118
3,42,10.648611,103,118
3,42,10.616111,104,119
3,42,10.583611,104,119
3,42,10.551111,104,119
3,42,10.518611,104,120
3,42,10.486111,105,120
3,42,10.453611,105,120
3,42,10.421111,105,121
3,42,10.388611,105,121
3,42,10.356111,106,121
3,42,10.323611,106,122
3,42,10.291111,106,122
3,42,10.258611,106,122
3,42,10.226111,106,123
3,42,10.193611,107,123
3,42,10.161111,107,124
3,42,10.128611,107,124
3,42,10.096111,107,124
3,42,10.063611,108,125
3,42,10.031111,108,125
3,42,9.998611,108,125
3,42,9.966111,108,126
3,42,9.933611,109,126
3,42,9.901111,109,127
3,42,9.868611,109,127
3,42,9.836111,109,127
3,42,9.803611,110,128
3,42,9.771111,110,128
3,42,9.738611,110,129
3,42,9.706111,111,129
3,42,9.673611,111,129
3,42,9.641111,111,130
3,42,9.608611,111,130
3,42,9.576111,112,131
3,42,9.543611,112,131
3,42,9.511111,112,132
3,42,9.478611,112,132
3,42,9.446111,113,132
3,42,9.413611,113,133
3,42,9.381111,113,133
3,42,9.348611,114,134
3,42,9.316111,114,134
3,42,9.283611,114,135
3,42,9.251111,114,135
3,42,9.218611,115,136
3,42,9.186111,115,136
3,42,9.153611,115,136
3,42,9.121111,116,137
3,42,9.088611,116,137
3,42,9.056111,116,138
3,42,9.023611,117,138
3,42,8.991111,117,139
3,42,8.958611,117,139
3,42,8.926111,118,140
3,42,8.893611,118,140
3,42,8.861111,119,141
3,42,8.828611,119,141
3,42,8.796111,120,142
3,42,8.763611,120,142
3,42,8.731111,120,143
3,42,8.698611,121,143
3,42,8.666111,121,144
3,42,8.633611,122,144
3,42,8.601111,122,145
3,42,8.568611,123,145
3,42,8.536111,123,146
3,42,8.503611,124,146
3,42,8.471111,125,147
3,42,8.438611,125,147
3,42,8.406111,126,148
3,42,8.373611,126,149
3,42,8.341111,127,149
3,42,8.308611,127,150
3,42,8.276111,128,150
3,42,8.243611,129,151
3,42,8.211111,129,151
3,42,8.178611,130,152
3,42,8.146111,130,152
3,42,8.113611,131,153
3,42,8.081111,132,154
3,42,8.048611,132,154
3,42,8.016111,133,155
3,42,7.983611,134,155
3,42,7.951111,134,156
3,42,7.918611,135,157
3,42,7.886111,136,157
3,42,7.853611,136,158
3,42,7.821111,137,159
3,42,7.788611,138,159
3,42,7.756111,139,160
3,42,7.723611,139,160
3,42,7.691111,140,161
3,42,7.658611,141,162
3,42,7.626111,142,162
3,42,7.593611,142,163
3,42,7.561111,143,164
3,42,7.528611,144,164
3,42,7.496111,145,165
3,42,7.463611,145,166
3,42,7.431111,146,167
3,42,7.398611,147,167
3,42,7.366111,148,168
3,42,7.333611,149,169
3,42,7.301111,150,169
3,42,7.268611,150,170
3,42,7.236111,151,171
3,42,7.203611,152,172
3,42,7.171111,153,172
3,42,7.138611,154,173
3,42,7.106111,155,174
3,42,7.073611,156,175
3,42,7.041111,157,175
3,42,7.008611,157,176
3,42,6.976111,158,177
3,42,6.943611,159,178
3,42,6.911111,160,179
3,42,6.863333,162,180
3,42,6.815556,163,181
3,42,6.767778,164,182
3,42,6.72,166,183
3,42,6.672222,167,185
3,42,6.624444,169,186
3,42,6.576667,170,187
3,42,6.528889,172,189
3,42,6.481111,173,190
3,42,6.433333,175,191
3,42,6.385556,176,193
3,42,6.337778,178,194
3,42,6.29,180,196
3,42,6.242222,181,197
3,42,6.194444,183,198
3,42,6.146667,184,200
3,42,6.098889,186,201
3,42,6.051111,187,203
3,42,6.003333,189,205
3,42,5.955556,191,206
3,42,5.907778,192,208
3,42,5.86,194,209
3,42,5.812222,195,211
3,42,5.764444,197,213
3,42,5.716667,199,215
3,42,5.668889,200,216
3,42,5.621111,202,218
3,42,5.573333,203,220
3,42,5.525556,205,222
3,42,5.477778,207,224
3,42,5.43,208,225
3,42,5.382222,210,227
3,42,5.334444,212,229
3,42,5.286667,213,231
3,42,5.238889,215,233
3,42,5.191111,216,236
3,42,5.143333,218,238
3,42,5.095556,220,240
3,42,5.047778,221,242
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,42,5.0,223,244
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.4,178,198
3,48,5.85,164,183
3,48,6.3,151,170
3,48,6.75,139,159
3,48,7.2,129,149
3,48,7.65,119,141
3,48,8.1,111,133
3,48,8.55,104,127
3,48,9.0,99,121
3,48,9.45,95,115
3,48,9.9,93,110
3,48,10.35,90,106
3,48,10.8,88,101
3,48,11.25,85,97
3,48,11.7,83,94
3,48,12.15,81,91
3,48,12.6,78,88
3,48,13.05,76,85
3,48,13.5,74,82
3,48,13.95,71,80
3,48,14.4,69,77
3,48,14.85,67,75
3,48,15.3,65,73
3,48,15.75,63,71
3,48,16.2,61,69
3,48,16.65,60,68
3,48,17.1,58,66
3,48,17.55,57,64
3,48,13.0,76,85
3,48,13.45,74,82
3,48,13.9,72,80
3,48,14.35,69,78
3,48,14.8,67,75
3,48,15.25,65,73
3,48,15.7,63,71
3,48,16.15,61,70
3,48,16.6,60,68
3,48,17.05,58,66
3,48,17.5,57,65
3,48,17.95,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,18.0,56,63
3,48,17.982778,56,63
3,48,17.965556,56,63
3,48,17.948333,56,63
3,48,17.931111,56,63
3,48,17.913889,56,63
3,48,17.896667,56,63
3,48,17.879444,56,63
3,48,17.862222,56,63
3,48,17.845,56,63
3,48,17.827778,56,63
3,48,17.810556,56,64
3,48,17.793333,56,64
3,48,17.776111,56,64
3,48,17.758889,56,64
3,48,17.741667,56,64
3,48,17.724444,56,64
3,48,17.707222,56,64
3,48,17.69,56,64
3,48,17.672778,57,64
3,48,17.655556,57,64
3,48,17.638333,57,64
3,48,17.621111,57,64
3,48,17.603889,57,64
3,48,17.586667,57,64
3,48,17.569444,57,64
3,48,17.552222,57,64
3,48,17.535,57,64
3,48,17.517778,57,65
3,48,17.500556,57,65
3,48,17.483333,57,65
3,48,17.466111,57,65
3,48,17.448889,57,65
3,48,17.431667,57,65
3,48,17.414444,57,65
3,48,17.397222,57,65
3,48,17.38,57,65
3,48,17.362778,57,65
3,48,17.345556,57,65
3,48,17.328333,57,65
3,48,17.311111,58,65
3,48,17.278611,58,65
3,48,17.246111,58,65
3,48,17.213611,58,66
3,48,17.181111,58,66
3,48,17.148611,58,66
3,48,17.116111,58,66
3,48,17.083611,58,66
3,48,17.051111,58,66
3,48,17.018611,58,66
3,48,16.986111,59,66
3,48,16.953611,59,66
3,48,16.921111,59,67
3,48,16.888611,59,67
3,48,16.856111,59,67
3,48,16.823611,59,67
3,48,16.791111,59,67
3,48,16.758611,59,67
3,48,16.726111,59,67
3,48,16.693611,59,67
3,48,16.661111,60,68
3,48,16.628611,60,68
3,48,16.596111,60,68
3,48,16.563611,60,68
3,48,16.531111,60,68
3,48,16.498611,60,68
3,48,16.466111,60,68
3,48,16.433611,60,68
3,48,16.401111,61,69
3,48,16.368611,61,69
3,48,16.336111,61,69
3,48,16.303611,61,69
3,48,16.271111,61,69
3,48,16.238611,61,69
3,48,16.206111,61,69
3,48,16.173611,61,69
3,48,16.141111,61,70
3,48,16.108611,62,70
3,48,16.076111,62,70
3,48,16.043611,62,70
3,48,16.011111,62,70
3,48,15.978611,62,70
3,48,15.946111,62,70
3,48,15.913611,62,70
3,48,15.881111,62,71
3,48,15.848611,63,71
3,48,15.816111,63,71
3,48,15.783611,63,71
3,48,15.751111,63,71
3,48,15.718611,63,71
3,48,15.686111,63,71
3,48,15.653611,63,72
3,48,15.621111,63,72
3,48,15.588611,64,72
3,48,15.556111,64,72
3,48,15.523611,64,72
3,48,15.491111,64,72
3,48,15.458611,64,72
3,48,15.426111,64,73
3,48,15.393611,64,73
3,48,15.361111,65,73
3,48,15.328611,65,73
3,48,15.296111,65,73
3,48,15.263611,65,73
3,48,15.231111,65,73
3,48,15.198611,65,74
3,48,15.166111,65,74
3,48,15.133611,66,74
3,48,15.101111,66,74
3,48,15.068611,66,74
3,48,15.036111,66,74
3,48,15.003611,66,74
3,48,14.971111,66,75
3,48,14.938611,67,75
3,48,14.906111,67,75
3,48,14.873611,67,75
3,48,14.841111,67,75
3,48,14.808611,67,75
3,48,14.776111,67,75
3,48,14.743611,67,76
3,48,14.711111,68,76
3,48,14.678611,68,76
3,48,14.646111,68,76
3,48,14.613611,68,76
3,48,14.581111,68,76
3,48,14.548611,68,77
3,48,14.516111,69,77
3,48,14.483611,69,77
3,48,14.451111,69,77
3,48,14.418611,69,77
3,48,14.386111,69,77
3,48,14.353611,69,78
3,48,14.321111,70,78
3,48,14.288611,70,78
3,48,14.256111,70,78
3,48,14.223611,70,78
3,48,14.191111,70,78
3,48,14.158611,70,79
3,48,14.126111,71,79
3,48,14.093611,71,79
3,48,14.061111,71,79
3,48,14.028611,71,79
3,48,13.996111,71,79
3,48,13.963611,71,80
3,48,13.931111,72,80
3,48,13.898611,72,80
3,48,13.866111,72,80
3,48,13.833611,72,80
3,48,13.801111,72,80
3,48,13.768611,72,81
3,48,13.736111,73,81
3,48,13.703611,73,81
3,48,13.671111,73,81
3,48,13.638611,73,81
3,48,13.606111,73,82
3,48,13.573611,73,82
3,48,13.541111,74,82
3,48,13.508611,74,82
3,48,13.476111,74,82
3,48,13.443611,74,82
3,48,13.411111,74,83
3,48,13.378611,74,83
3,48,13.346111,75,83
3,48,13.313611,75,83
3,48,13.281111,75,83
3,48,13.248611,75,84
3,48,13.216111,75,84
3,48,13.183611,75,84
3,48,13.151111,76,84
3,48,13.118611,76,84
3,48,13.086111,76,85
3,48,13.053611,76,85
3,48,13.021111,76,85
3,48,12.988611,76,85
3,48,12.956111,77,85
3,48,12.923611,77,86
3,48,12.891111,77,86
3,48,12.858611,77,86
3,48,12.826111,77,86
3,48,12.793611,77,86
3,48,12.761111,78,87
3,48,12.728611,78,87
3,48,12.696111,78,87
3,48,12.663611,78,87
3,48,12.631111,78,87
3,48,12.598611,78,88
3,48,12.566111,79,88
3,48,12.533611,79,88
3,48,12.501111,79,88
3,48,12.468611,79,88
3,48,12.436111,79,89
3,48,12.403611,79,89
3,48,12.371111,80,89
3,48,12.338611,80,89
3,48,12.306111,80,90
3,48,12.273611,80,90
3,48,12.241111,80,90
3,48,12.208611,80,90
3,48,12.176111,81,90
3,48,12.143611,81,91
3,48,12.111111,81,91
3,48,12.078611,81,91
3,48,12.046111,81,91
3,48,12.013611,81,92
3,48,11.981111,81,92
3,48,11.948611,82,92
3,48,11.916111,82,92
3,48,11.883611,82,93
3,48,11.851111,82,93
3,48,11.818611,82,93
3,48,11.786111,82,93
3,48,11.753611,83,94
3,48,11.721111,83,94
3,48,11.688611,83,94
3,48,11.656111,83,94
3,48,11.623611,83,95
3,48,11.591111,83,95
3,48,11.558611,84,95
3,48,11.526111,84,95
3,48,11.493611,84,96
3,48,11.461111,84,96
3,48,11.428611,84,96
3,48,11.396111,84,96
3,48,11.363611,85,97
3,48,11.331111,85,97
3,48,11.298611,85,97
3,48,11.266111,85,97
3,48,11.233611,85,98
3,48,11.201111,85,98
3,48,11.168611,86,98
3,48,11.136111,86,98
3,48,11.103611,86,99
3,48,11.071111,86,99
3,48,11.038611,86,99
3,48,11.006111,86,100
3,48,10.973611,87,100
3,48,10.941111,87,100
3,48,10.908611,87,100
3,48,10.876111,87,101
3,48,10.843611,87,101
3,48,10.811111,88,101
3,48,10.778611,88,102
3,48,10.746111,88,102
3,48,10.713611,88,102
3,48,10.681111,88,102
3,48,10.648611,88,103
3,48,10.616111,89,103
3,48,10.583611,89,103
3,48,10.551111,89,104
3,48,10.518611,89,104
3,48,10.486111,89,104
3,48,10.453611,89,105
3,48,10.421111,90,105
3,48,10.388611,90,105
3,48,10.356111,90,105
3,48,10.323611,90,106
3,48,10.291111,90,106
3,48,10.258611,91,106
3,48,10.226111,91,107
3,48,10.193611,91,107
3,48,10.161111,91,107
3,48,10.128611,91,108
3,48,10.096111,91,108
3,48,10.063611,92,108
3,48,10.031111,92,109
3,48,9.998611,92,109
3,48,9.966111,92,109
3,48,9.933611,92,110
3,48,9.901111,93,110
3,48,9.868611,93,110
3,48,9.836111,93,111
3,48,9.803611,93,111
3,48,9.771111,93,111
3,48,9.738611,94,112
3,48,9.706111,94,112
3,48,9.673611,94,113
3,48,9.641111,94,113
3,48,9.608611,94,113
3,48,9.576111,94,114
3,48,9.543611,95,114
3,48,9.511111,95,114
3,48,9.478611,95,115
3,48,9.446111,95,115
3,48,9.413611,96,116
3,48,9.381111,96,116
3,48,9.348611,96,116
3,48,9.316111,96,117
3,48,9.283611,96,117
3,48,9.251111,97,117
3,48,9.218611,97,118
3,48,9.186111,97,118
3,48,9.153611,97,119
3,48,9.121111,98,119
3,48,9.088611,98,119
3,48,9.056111,98,120
3,48,9.023611,99,120
3,48,8.991111,99,121
3,48,8.958611,99,121
3,48,8.926111,100,122
3,48,8.893611,100,122
3,48,8.861111,100,122
3,48,8.828611,101,123
3,48,8.796111,101,123
3,48,8.763611,101,124
3,48,8.731111,102,124
3,48,8.698611,102,125
3,48,8.666111,103,125
3,48,8.633611,103,125
3,48,8.601111,103,126
3,48,8.568611,104,126
3,48,8.536111,104,127
3,48,8.503611,105,127
3,48,8.471111,105,128
3,48,8.438611,106,128
3,48,8.406111,106,129
3,48,8.373611,107,129
3,48,8.341111,107,130
3,48,8.308611,108,130
3,48,8.276111,108,131
3,48,8.243611,109,131
3,48,8.211111,109,132
3,48,8.178611,110,132
3,48,8.146111,110,133
3,48,8.113611,111,133
3,48,8.081111,112,134
3,48,8.048611,112,134
3,48,8.016111,113,135
3,48,7.983611,113,135
3,48,7.951111,114,136
3,48,7.918611,114,136
3,48,7.886111,115,137
3,48,7.853611,116,137
3,48,7.821111,116,138
3,48,7.788611,117,139
3,48,7.756111,117,139
3,48,7.723611,118,140
3,48,7.691111,119,140
3,48,7.658611,119,141
3,48,7.626111,120,141
3,48,7.593611,121,142
3,48,7.561111,121,143
3,48,7.528611,122,143
3,48,7.496111,123,144
3,48,7.463611,123,144
3,48,7.431111,124,145
3,48,7.398611,125,146
3,48,7.366111,125,146
3,48,7.333611,126,147
3,48,7.301111,127,147
3,48,7.268611,127,148
3,48,7.236111,128,149
3,48,7.203611,129,149
3,48,7.171111,130,150
3,48,7.138611,130,151
3,48,7.106111,131,151
3,48,7.073611,132,152
3,48,7.041111,133,153
3,48,7.008611,133,153
3,48,6.976111,134,154
3,48,6.943611,135,155
3,48,6.911111,136,156
3,48,6.863333,137,157
3,48,6.815556,138,158
3,48,6.767778,139,159
3,48,6.72,140,160
3,48,6.672222,141,161
3,48,6.624444,143,162
3,48,6.576667,144,163
3,48,6.528889,145,164
3,48,6.481111,146,166
3,48,6.433333,148,167
3,48,6.385556,149,168
3,48,6.337778,150,169
3,48,6.29,151,170
3,48,6.242222,153,172
3,48,6.194444,154,173
3,48,6.146667,155,174
3,48,6.098889,157,176
3,48,6.051111,158,177
3,48,6.003333,160,178
3,48,5.955556,161,180
3,48,5.907778,162,181
3,48,5.86,164,183
3,48,5.812222,165,184
3,48,5.764444,167,185
3,48,5.716667,168,187
3,48,5.668889,170,189
3,48,5.621111,171,190
3,48,5.573333,173,192
3,48,5.525556,174,193
3,48,5.477778,176,195
3,48,5.43,178,197
3,48,5.382222,179,198
3,48,5.334444,181,200
3,48,5.286667,182,202
3,48,5.238889,184,204
3,48,5.191111,185,205
3,48,5.143333,187,207
3,48,5.095556,188,209
3,48,5.047778,190,211
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
3,48,5.0,191,213
